time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2015-06-13T12:00:00.0000000Z,2015-06-13T16:00:00.0000000Z,2015-06-13T12:00:07.2730000Z,2015-06-13T15:59:47.9430000Z,229.98,230.5,229.65,230.44,515.5396393,1347
2015-06-13T16:00:00.0000000Z,2015-06-13T20:00:00.0000000Z,2015-06-13T16:00:00.9300000Z,2015-06-13T19:59:37.4900000Z,230.5,230.5,229.98,230.48,616.16624506,3779
2015-06-13T20:00:00.0000000Z,2015-06-14T00:00:00.0000000Z,2015-06-13T20:01:09.3770000Z,2015-06-13T23:59:40.1430000Z,230.48,232.04,230.35,231.64,1829.99153781,1214
2015-06-14T00:00:00.0000000Z,2015-06-14T04:00:00.0000000Z,2015-06-14T00:00:07.6830000Z,2015-06-14T03:57:20.0870000Z,231.64,232.44,231.46,232.11,322.66635525,954
2015-06-14T04:00:00.0000000Z,2015-06-14T08:00:00.0000000Z,2015-06-14T04:00:02.5300000Z,2015-06-14T07:59:55.1730000Z,232.11,233.86,231.0,233.3,1166.44665609,2220
2015-06-14T08:00:00.0000000Z,2015-06-14T12:00:00.0000000Z,2015-06-14T08:00:03.0530000Z,2015-06-14T11:59:14.7000000Z,233.28,234.0,231.65,232.36,596.66220573,2400
2015-06-14T12:00:00.0000000Z,2015-06-14T16:00:00.0000000Z,2015-06-14T12:01:39.3900000Z,2015-06-14T15:59:56.5170000Z,232.36,232.67,230.94,231.72,546.97301324,2226
2015-06-14T16:00:00.0000000Z,2015-06-14T20:00:00.0000000Z,2015-06-14T16:00:06.0100000Z,2015-06-14T19:59:28.5400000Z,231.8,232.12,231.69,232.1,597.02856946,4618
2015-06-14T20:00:00.0000000Z,2015-06-15T00:00:00.0000000Z,2015-06-14T20:00:01.7370000Z,2015-06-14T23:59:10.6970000Z,232.01,232.1,231.0,232.09,356.50433872,1962
2015-06-15T00:00:00.0000000Z,2015-06-15T04:00:00.0000000Z,2015-06-15T00:00:28.0570000Z,2015-06-15T03:59:58.8870000Z,232.08,232.65,231.55,232.54,268.32538202,1671
2015-06-15T04:00:00.0000000Z,2015-06-15T08:00:00.0000000Z,2015-06-15T04:00:00.2770000Z,2015-06-15T07:59:45.0970000Z,232.53,235.0,231.94,233.8,2615.26495677,2403
2015-06-15T08:00:00.0000000Z,2015-06-15T12:00:00.0000000Z,2015-06-15T08:00:05.8930000Z,2015-06-15T11:59:52.5230000Z,233.9,234.78,232.95,234.71,1931.45657561,3931
2015-06-15T12:00:00.0000000Z,2015-06-15T16:00:00.0000000Z,2015-06-15T12:00:05.0970000Z,2015-06-15T15:59:28.3700000Z,234.78,235.0,233.4,234.73,1851.70643535,3671
2015-06-15T16:00:00.0000000Z,2015-06-15T20:00:00.0000000Z,2015-06-15T16:00:15.4000000Z,2015-06-15T19:59:51.3930000Z,234.95,237.09,234.55,236.89,2593.19814421,3411
2015-06-15T20:00:00.0000000Z,2015-06-16T00:00:00.0000000Z,2015-06-15T20:00:25.3730000Z,2015-06-15T23:59:54.9230000Z,236.83,236.95,234.96,235.92,1245.6331612,5313
2015-06-16T00:00:00.0000000Z,2015-06-16T04:00:00.0000000Z,2015-06-16T00:00:06.5070000Z,2015-06-16T03:59:59.2630000Z,236.0,236.0,234.38,234.98,613.04808597,2515
2015-06-16T04:00:00.0000000Z,2015-06-16T08:00:00.0000000Z,2015-06-16T04:00:16.8200000Z,2015-06-16T07:59:49.8230000Z,235.0,239.9,234.35,237.94,2406.13882854,5186
2015-06-16T08:00:00.0000000Z,2015-06-16T12:00:00.0000000Z,2015-06-16T08:00:33.6030000Z,2015-06-16T11:59:54.1830000Z,237.94,240.46,237.75,240.39,2671.19699901,5141
2015-06-16T12:00:00.0000000Z,2015-06-16T16:00:00.0000000Z,2015-06-16T12:00:04.4800000Z,2015-06-16T15:59:59.1070000Z,240.38,252.05,236.0,248.0,5723.5631422,6861
2015-06-16T16:00:00.0000000Z,2015-06-16T20:00:00.0000000Z,2015-06-16T16:00:02.6230000Z,2015-06-16T19:59:28.1900000Z,248.99,251.03,243.26,246.1,4546.71710707,5853
2015-06-16T20:00:00.0000000Z,2015-06-17T00:00:00.0000000Z,2015-06-16T20:00:25.5930000Z,2015-06-16T23:59:55.8830000Z,245.9,251.0,243.51,250.09,1965.59587984,4066
2015-06-17T00:00:00.0000000Z,2015-06-17T04:00:00.0000000Z,2015-06-17T00:01:50.3870000Z,2015-06-17T03:58:44.2230000Z,250.02,252.2,244.97,248.04,1404.74226321,4508
2015-06-17T04:00:00.0000000Z,2015-06-17T08:00:00.0000000Z,2015-06-17T04:01:00.3030000Z,2015-06-17T07:59:31.3270000Z,248.0,249.59,246.66,248.84,785.63311229,5893
2015-06-17T08:00:00.0000000Z,2015-06-17T12:00:00.0000000Z,2015-06-17T08:00:12.0030000Z,2015-06-17T11:59:58.9030000Z,248.8,257.39,248.03,253.26,4132.53501947,6037
2015-06-17T12:00:00.0000000Z,2015-06-17T16:00:00.0000000Z,2015-06-17T12:00:00.2270000Z,2015-06-17T15:59:31.4430000Z,253.26,254.97,248.0,248.0,5534.82285977,8356
2015-06-17T16:00:00.0000000Z,2015-06-17T20:00:00.0000000Z,2015-06-17T16:00:25.1870000Z,2015-06-17T19:59:53.0530000Z,248.42,252.01,246.0,251.0,2148.52162913,5424
2015-06-17T20:00:00.0000000Z,2015-06-18T00:00:00.0000000Z,2015-06-17T20:00:06.9730000Z,2015-06-17T23:59:54.2800000Z,250.91,251.0,243.2,247.76,2053.15291687,3051
2015-06-18T00:00:00.0000000Z,2015-06-18T04:00:00.0000000Z,2015-06-18T00:00:02.5600000Z,2015-06-18T03:59:57.6270000Z,247.76,248.95,243.0,246.52,1071.67510428,2097
2015-06-18T04:00:00.0000000Z,2015-06-18T08:00:00.0000000Z,2015-06-18T04:01:43.7830000Z,2015-06-18T07:59:39.0170000Z,246.44,246.6,242.1,244.95,1830.87278123,1439
2015-06-18T08:00:00.0000000Z,2015-06-18T12:00:00.0000000Z,2015-06-18T08:00:18.3530000Z,2015-06-18T11:59:23.7330000Z,244.97,249.4,240.0,248.75,3478.62607789,6468
2015-06-18T12:00:00.0000000Z,2015-06-18T16:00:00.0000000Z,2015-06-18T12:00:02.9130000Z,2015-06-18T15:59:49.4200000Z,248.66,251.58,246.5,247.62,2115.18601737,5876
2015-06-18T16:00:00.0000000Z,2015-06-18T20:00:00.0000000Z,2015-06-18T16:00:23.4630000Z,2015-06-18T19:59:59.1630000Z,247.85,249.77,247.75,247.91,1270.6428049,5617
2015-06-18T20:00:00.0000000Z,2015-06-19T00:00:00.0000000Z,2015-06-18T20:00:08.5170000Z,2015-06-18T23:57:21.2870000Z,247.99,248.53,246.74,248.4,1181.16915718,4094
2015-06-19T00:00:00.0000000Z,2015-06-19T04:00:00.0000000Z,2015-06-19T00:03:10.9930000Z,2015-06-19T03:53:15.4130000Z,248.45,249.93,248.1,248.3,248.24164896,1861
2015-06-19T04:00:00.0000000Z,2015-06-19T08:00:00.0000000Z,2015-06-19T04:06:37.2930000Z,2015-06-19T07:59:46.5130000Z,248.3,249.22,247.34,247.95,212.12794048,2269
2015-06-19T08:00:00.0000000Z,2015-06-19T12:00:00.0000000Z,2015-06-19T08:00:04.6200000Z,2015-06-19T11:59:26.6170000Z,247.98,249.68,245.8,246.5,1415.68745732,4830
2015-06-19T12:00:00.0000000Z,2015-06-19T16:00:00.0000000Z,2015-06-19T12:00:07.1430000Z,2015-06-19T15:59:58.8300000Z,246.5,247.76,245.12,247.28,1615.47332823,4705
2015-06-19T16:00:00.0000000Z,2015-06-19T20:00:00.0000000Z,2015-06-19T16:00:00.3070000Z,2015-06-19T19:59:18.0900000Z,247.28,247.61,244.15,245.0,1139.00904494,4131
2015-06-19T20:00:00.0000000Z,2015-06-20T00:00:00.0000000Z,2015-06-19T20:03:28.5800000Z,2015-06-19T23:59:53.1530000Z,244.91,246.24,242.14,243.7,2001.86247718,3953
2015-06-20T00:00:00.0000000Z,2015-06-20T04:00:00.0000000Z,2015-06-20T00:00:03.2800000Z,2015-06-20T03:52:38.1400000Z,243.75,243.94,241.12,241.48,640.01944213,2385
2015-06-20T04:00:00.0000000Z,2015-06-20T08:00:00.0000000Z,2015-06-20T04:06:14.7470000Z,2015-06-20T07:58:17.3600000Z,241.34,243.0,240.6,241.39,662.03028088,1316
2015-06-20T08:00:00.0000000Z,2015-06-20T12:00:00.0000000Z,2015-06-20T08:01:08.7330000Z,2015-06-20T11:56:39.5300000Z,241.2,241.95,239.93,241.95,1193.47679602,716
2015-06-20T12:00:00.0000000Z,2015-06-20T16:00:00.0000000Z,2015-06-20T12:00:03.7030000Z,2015-06-20T15:59:36.1670000Z,241.95,244.88,241.31,244.88,747.77159379,3611
2015-06-20T16:00:00.0000000Z,2015-06-20T20:00:00.0000000Z,2015-06-20T16:00:17.6030000Z,2015-06-20T19:57:49.6970000Z,244.86,245.56,242.6,244.62,744.01041928,4264
2015-06-20T20:00:00.0000000Z,2015-06-21T00:00:00.0000000Z,2015-06-20T20:00:53.6900000Z,2015-06-20T23:55:56.2170000Z,244.6,244.99,243.0,244.76,447.37852805,3031
2015-06-21T00:00:00.0000000Z,2015-06-21T04:00:00.0000000Z,2015-06-21T00:00:07.0400000Z,2015-06-21T03:58:43.6430000Z,244.65,244.65,242.42,243.3,224.08261867,1629
2015-06-21T04:00:00.0000000Z,2015-06-21T08:00:00.0000000Z,2015-06-21T04:01:06.8730000Z,2015-06-21T07:58:11.1200000Z,243.25,244.47,242.22,243.92,122.78425889,1278
2015-06-21T08:00:00.0000000Z,2015-06-21T12:00:00.0000000Z,2015-06-21T08:01:44.3170000Z,2015-06-21T11:59:48.7930000Z,243.92,244.55,243.0,244.4,236.17352062,1980
2015-06-21T12:00:00.0000000Z,2015-06-21T16:00:00.0000000Z,2015-06-21T12:01:06.9500000Z,2015-06-21T15:59:54.6470000Z,244.3,245.0,242.08,242.5,563.11955101,3189
2015-06-21T16:00:00.0000000Z,2015-06-21T20:00:00.0000000Z,2015-06-21T16:00:02.6300000Z,2015-06-21T19:59:53.6370000Z,242.5,243.24,241.06,242.0,443.44645669,3145
2015-06-21T20:00:00.0000000Z,2015-06-22T00:00:00.0000000Z,2015-06-21T20:00:22.8000000Z,2015-06-21T23:58:12.1530000Z,241.9,243.87,241.64,243.64,356.68662414,2051
2015-06-22T00:00:00.0000000Z,2015-06-22T04:00:00.0000000Z,2015-06-22T00:00:42.2100000Z,2015-06-22T03:59:27.8230000Z,243.6,244.56,243.28,244.44,275.30292903,1460
2015-06-22T04:00:00.0000000Z,2015-06-22T08:00:00.0000000Z,2015-06-22T04:03:31.9900000Z,2015-06-22T07:58:35.3300000Z,244.44,244.59,243.27,243.35,393.014348,1815
2015-06-22T08:00:00.0000000Z,2015-06-22T12:00:00.0000000Z,2015-06-22T08:00:45.0070000Z,2015-06-22T11:59:49.3670000Z,243.57,246.82,242.64,245.83,1872.01788135,3432
2015-06-22T12:00:00.0000000Z,2015-06-22T16:00:00.0000000Z,2015-06-22T12:00:41.5130000Z,2015-06-22T15:59:01.1130000Z,245.83,246.92,243.41,246.58,1199.18441659,4535
2015-06-22T16:00:00.0000000Z,2015-06-22T20:00:00.0000000Z,2015-06-22T16:00:24.8700000Z,2015-06-22T19:58:43.8000000Z,246.39,246.69,245.3,245.95,714.79651928,3183
2015-06-22T20:00:00.0000000Z,2015-06-23T00:00:00.0000000Z,2015-06-22T20:00:41.3400000Z,2015-06-22T23:59:59.7870000Z,246.19,247.99,245.94,246.0,695.44776426,3813
2015-06-23T00:00:00.0000000Z,2015-06-23T04:00:00.0000000Z,2015-06-23T00:00:00.7230000Z,2015-06-23T03:59:59.3070000Z,245.99,247.25,245.86,246.82,496.65239139,4547
2015-06-23T04:00:00.0000000Z,2015-06-23T08:00:00.0000000Z,2015-06-23T04:00:00.3670000Z,2015-06-23T07:59:26.0830000Z,246.96,247.09,243.32,245.59,924.02914566,2843
2015-06-23T08:00:00.0000000Z,2015-06-23T12:00:00.0000000Z,2015-06-23T08:00:43.2800000Z,2015-06-23T11:59:31.4000000Z,245.56,245.68,242.78,243.0,839.81568655,2460
2015-06-23T12:00:00.0000000Z,2015-06-23T16:00:00.0000000Z,2015-06-23T12:01:20.4300000Z,2015-06-23T15:58:58.7200000Z,243.18,244.62,242.14,244.61,1249.99425209,3977
2015-06-23T16:00:00.0000000Z,2015-06-23T20:00:00.0000000Z,2015-06-23T16:00:06.4500000Z,2015-06-23T19:59:57.2900000Z,244.44,245.0,243.0,244.67,773.2830127,3359
2015-06-23T20:00:00.0000000Z,2015-06-24T00:00:00.0000000Z,2015-06-23T20:00:02.4270000Z,2015-06-23T23:59:13.8230000Z,244.67,245.19,243.0,243.74,670.1289078,3276
2015-06-24T00:00:00.0000000Z,2015-06-24T04:00:00.0000000Z,2015-06-24T00:00:16.8530000Z,2015-06-24T03:59:01.6870000Z,243.85,243.97,242.52,242.76,398.00792535,2477
2015-06-24T04:00:00.0000000Z,2015-06-24T08:00:00.0000000Z,2015-06-24T04:00:03.7230000Z,2015-06-24T07:59:33.2100000Z,242.84,243.99,241.86,243.99,560.99663585,1997
2015-06-24T08:00:00.0000000Z,2015-06-24T12:00:00.0000000Z,2015-06-24T08:02:07.4330000Z,2015-06-24T11:59:55.0570000Z,243.46,243.81,242.46,243.0,794.90139495,2092
2015-06-24T12:00:00.0000000Z,2015-06-24T16:00:00.0000000Z,2015-06-24T12:02:03.3300000Z,2015-06-24T15:59:59.6730000Z,243.0,243.1,238.2,239.98,3370.65616349,3905
2015-06-24T16:00:00.0000000Z,2015-06-24T20:00:00.0000000Z,2015-06-24T16:00:00.6430000Z,2015-06-24T19:59:34.8670000Z,240.0,241.49,238.91,241.43,1113.01452638,4664
2015-06-24T20:00:00.0000000Z,2015-06-25T00:00:00.0000000Z,2015-06-24T20:01:58.6700000Z,2015-06-24T23:57:59.8030000Z,241.44,241.49,240.05,240.19,485.73667841,3201
2015-06-25T00:00:00.0000000Z,2015-06-25T04:00:00.0000000Z,2015-06-25T00:00:29.3330000Z,2015-06-25T03:59:59.3600000Z,240.19,241.0,239.18,240.0,888.26793462,5121
2015-06-25T04:00:00.0000000Z,2015-06-25T08:00:00.0000000Z,2015-06-25T04:00:00.4170000Z,2015-06-25T07:59:54.4930000Z,240.0,242.89,239.97,241.99,892.45782667,3857
2015-06-25T08:00:00.0000000Z,2015-06-25T12:00:00.0000000Z,2015-06-25T08:00:09.8000000Z,2015-06-25T11:58:26.1070000Z,241.99,242.56,240.91,242.51,721.96728482,3794
2015-06-25T12:00:00.0000000Z,2015-06-25T16:00:00.0000000Z,2015-06-25T12:00:06.2370000Z,2015-06-25T15:58:39.5870000Z,242.3,242.9,240.46,241.75,1247.96665676,3558
2015-06-25T16:00:00.0000000Z,2015-06-25T20:00:00.0000000Z,2015-06-25T16:02:24.5670000Z,2015-06-25T19:59:53.8270000Z,241.75,242.38,240.96,241.57,698.020986,3432
2015-06-25T20:00:00.0000000Z,2015-06-26T00:00:00.0000000Z,2015-06-25T20:00:02.6600000Z,2015-06-25T23:59:53.4800000Z,241.64,242.09,240.5,241.98,554.25061331,3441
2015-06-26T00:00:00.0000000Z,2015-06-26T04:00:00.0000000Z,2015-06-26T00:00:02.6700000Z,2015-06-26T03:56:10.8530000Z,242.08,242.24,241.26,241.78,173.8004424,1812
2015-06-26T04:00:00.0000000Z,2015-06-26T08:00:00.0000000Z,2015-06-26T04:01:46.6300000Z,2015-06-26T07:59:58.9700000Z,241.78,241.78,240.0,241.51,566.4545445,2449
2015-06-26T08:00:00.0000000Z,2015-06-26T12:00:00.0000000Z,2015-06-26T08:00:00.4270000Z,2015-06-26T11:57:29.7130000Z,241.62,242.19,240.79,241.65,569.55649571,3274
2015-06-26T12:00:00.0000000Z,2015-06-26T16:00:00.0000000Z,2015-06-26T12:07:32.2930000Z,2015-06-26T15:57:14.3970000Z,241.65,242.13,240.18,241.0,1408.81520134,4048
2015-06-26T16:00:00.0000000Z,2015-06-26T20:00:00.0000000Z,2015-06-26T16:00:58.6000000Z,2015-06-26T19:58:18.1570000Z,241.0,241.32,240.6,241.25,737.23357774,4106
2015-06-26T20:00:00.0000000Z,2015-06-27T00:00:00.0000000Z,2015-06-26T20:01:09.8370000Z,2015-06-26T23:53:04.1100000Z,241.08,243.44,240.5,242.98,1815.99080382,3777
2015-06-27T00:00:00.0000000Z,2015-06-27T04:00:00.0000000Z,2015-06-27T00:02:19.8330000Z,2015-06-27T03:59:59.0000000Z,242.98,243.39,242.36,242.36,293.88150505,1999
2015-06-27T04:00:00.0000000Z,2015-06-27T08:00:00.0000000Z,2015-06-27T04:00:00.8530000Z,2015-06-27T07:58:40.1830000Z,242.51,244.0,242.36,243.53,671.65020519,2819
2015-06-27T08:00:00.0000000Z,2015-06-27T12:00:00.0000000Z,2015-06-27T08:00:12.2470000Z,2015-06-27T11:59:56.2100000Z,243.55,245.7,243.2,245.2,1158.3059142,2113
2015-06-27T12:00:00.0000000Z,2015-06-27T16:00:00.0000000Z,2015-06-27T12:00:05.3200000Z,2015-06-27T15:59:57.6100000Z,245.26,246.98,245.01,246.97,688.48669943,3151
2015-06-27T16:00:00.0000000Z,2015-06-27T20:00:00.0000000Z,2015-06-27T16:00:24.5400000Z,2015-06-27T19:59:08.2170000Z,246.97,249.62,246.9,247.7,2246.96668931,3780
2015-06-27T20:00:00.0000000Z,2015-06-28T00:00:00.0000000Z,2015-06-27T20:00:45.7470000Z,2015-06-27T23:59:50.8100000Z,247.9,252.0,247.1,251.21,2041.81169117,3155
2015-06-28T00:00:00.0000000Z,2015-06-28T04:00:00.0000000Z,2015-06-28T00:00:01.3500000Z,2015-06-28T03:55:15.1000000Z,251.28,251.28,249.15,250.4,1231.21669845,3066
2015-06-28T04:00:00.0000000Z,2015-06-28T08:00:00.0000000Z,2015-06-28T04:03:10.4800000Z,2015-06-28T07:59:23.1600000Z,250.45,250.55,248.62,249.61,505.68454851,1813
2015-06-28T08:00:00.0000000Z,2015-06-28T12:00:00.0000000Z,2015-06-28T08:02:30.7630000Z,2015-06-28T11:58:55.4100000Z,249.61,250.59,248.51,248.51,728.56626697,3307
2015-06-28T12:00:00.0000000Z,2015-06-28T16:00:00.0000000Z,2015-06-28T12:06:49.8300000Z,2015-06-28T15:59:35.7030000Z,248.75,251.11,248.0,249.49,1807.25094846,3837
2015-06-28T16:00:00.0000000Z,2015-06-28T20:00:00.0000000Z,2015-06-28T16:00:46.0600000Z,2015-06-28T19:59:59.3200000Z,249.49,249.81,247.33,247.34,1256.71397356,4259
2015-06-28T20:00:00.0000000Z,2015-06-29T00:00:00.0000000Z,2015-06-28T20:00:00.3700000Z,2015-06-28T23:59:26.1670000Z,247.33,249.36,247.04,248.62,574.87976698,2758
2015-06-29T00:00:00.0000000Z,2015-06-29T04:00:00.0000000Z,2015-06-29T00:02:23.2300000Z,2015-06-29T03:59:59.6500000Z,248.63,250.38,248.3,250.14,310.04554806,2108
2015-06-29T04:00:00.0000000Z,2015-06-29T08:00:00.0000000Z,2015-06-29T04:00:04.6170000Z,2015-06-29T07:57:32.3700000Z,250.14,250.42,248.35,250.16,1027.57547119,3355
2015-06-29T08:00:00.0000000Z,2015-06-29T12:00:00.0000000Z,2015-06-29T08:00:29.6430000Z,2015-06-29T11:59:48.0500000Z,250.27,256.94,250.0,255.27,3658.3231337,4327
2015-06-29T12:00:00.0000000Z,2015-06-29T16:00:00.0000000Z,2015-06-29T12:00:20.0530000Z,2015-06-29T15:59:46.7330000Z,255.0,256.64,252.5,254.63,3582.0215621,6775
2015-06-29T16:00:00.0000000Z,2015-06-29T20:00:00.0000000Z,2015-06-29T16:00:16.1900000Z,2015-06-29T19:59:59.3670000Z,254.8,256.29,250.41,254.36,4980.57894486,8775
2015-06-29T20:00:00.0000000Z,2015-06-30T00:00:00.0000000Z,2015-06-29T20:00:00.3030000Z,2015-06-29T23:59:38.5730000Z,254.36,256.41,254.0,256.04,1834.25666709,6727
2015-06-30T00:00:00.0000000Z,2015-06-30T04:00:00.0000000Z,2015-06-30T00:00:25.4930000Z,2015-06-30T03:59:57.6130000Z,256.04,259.72,255.0,258.48,2069.8989568,6372
2015-06-30T04:00:00.0000000Z,2015-06-30T08:00:00.0000000Z,2015-06-30T04:00:06.9030000Z,2015-06-30T07:59:57.4200000Z,258.52,268.0,258.41,263.75,6429.9584793,6547
2015-06-30T08:00:00.0000000Z,2015-06-30T12:00:00.0000000Z,2015-06-30T08:00:06.1400000Z,2015-06-30T11:59:51.5630000Z,264.17,264.53,260.13,261.71,2355.16432297,6401
2015-06-30T12:00:00.0000000Z,2015-06-30T16:00:00.0000000Z,2015-06-30T12:00:00.3130000Z,2015-06-30T15:59:43.0870000Z,261.8,267.72,261.5,266.4,3734.48493046,7118
2015-06-30T16:00:00.0000000Z,2015-06-30T20:00:00.0000000Z,2015-06-30T16:00:35.1570000Z,2015-06-30T19:59:46.0400000Z,266.32,266.32,258.75,261.78,3621.51286736,6923
2015-06-30T20:00:00.0000000Z,2015-07-01T00:00:00.0000000Z,2015-06-30T20:00:36.0770000Z,2015-06-30T23:59:53.0830000Z,261.7,264.52,259.37,262.5,1690.75764117,5737
2015-07-01T00:00:00.0000000Z,2015-07-01T04:00:00.0000000Z,2015-07-01T00:00:08.7370000Z,2015-07-01T03:59:35.6130000Z,262.58,265.25,260.34,261.48,1111.58415943,1748
2015-07-01T04:00:00.0000000Z,2015-07-01T08:00:00.0000000Z,2015-07-01T04:01:05.1330000Z,2015-07-01T07:58:35.0770000Z,261.47,261.61,258.13,260.82,1430.17148296,1341
2015-07-01T08:00:00.0000000Z,2015-07-01T12:00:00.0000000Z,2015-07-01T08:00:11.5630000Z,2015-07-01T11:59:40.3330000Z,260.82,260.89,253.81,256.51,5831.13174423,2170
2015-07-01T12:00:00.0000000Z,2015-07-01T16:00:00.0000000Z,2015-07-01T12:00:01.4700000Z,2015-07-01T15:59:37.3370000Z,256.55,258.33,255.01,257.78,2293.24466052,1432
2015-07-01T16:00:00.0000000Z,2015-07-01T20:00:00.0000000Z,2015-07-01T16:00:08.9230000Z,2015-07-01T19:56:58.2470000Z,257.78,258.96,257.26,258.55,1028.62241551,890
2015-07-01T20:00:00.0000000Z,2015-07-02T00:00:00.0000000Z,2015-07-01T20:00:24.3730000Z,2015-07-01T23:59:25.9470000Z,258.55,259.8,257.07,257.62,1644.25956431,1432
2015-07-02T00:00:00.0000000Z,2015-07-02T04:00:00.0000000Z,2015-07-02T00:02:06.9100000Z,2015-07-02T03:59:17.5700000Z,257.62,260.77,257.5,259.65,1530.22699141,885
2015-07-02T04:00:00.0000000Z,2015-07-02T08:00:00.0000000Z,2015-07-02T04:00:19.3770000Z,2015-07-02T07:59:10.3670000Z,259.65,259.95,255.0,255.1,1439.33455747,1147
2015-07-02T08:00:00.0000000Z,2015-07-02T12:00:00.0000000Z,2015-07-02T08:00:28.7870000Z,2015-07-02T11:59:53.0970000Z,255.36,257.31,253.36,257.29,2297.28389244,892
2015-07-02T12:00:00.0000000Z,2015-07-02T16:00:00.0000000Z,2015-07-02T12:00:24.8230000Z,2015-07-02T15:59:35.5870000Z,257.12,257.24,253.19,254.4,2450.17718227,1559
2015-07-02T16:00:00.0000000Z,2015-07-02T20:00:00.0000000Z,2015-07-02T16:00:10.4230000Z,2015-07-02T19:59:16.4100000Z,254.4,255.88,254.18,254.97,1079.47700748,1410
2015-07-02T20:00:00.0000000Z,2015-07-03T00:00:00.0000000Z,2015-07-02T20:00:39.0800000Z,2015-07-02T23:59:11.5970000Z,254.99,255.92,254.37,254.54,1030.49515011,726
2015-07-03T00:00:00.0000000Z,2015-07-03T04:00:00.0000000Z,2015-07-03T00:01:06.7130000Z,2015-07-03T03:57:33.8800000Z,254.49,256.27,254.49,255.91,736.47021299,441
2015-07-03T04:00:00.0000000Z,2015-07-03T08:00:00.0000000Z,2015-07-03T04:02:03.7900000Z,2015-07-03T07:59:55.2030000Z,255.91,256.06,252.49,253.52,2934.38858148,994
2015-07-03T08:00:00.0000000Z,2015-07-03T12:00:00.0000000Z,2015-07-03T08:00:08.5700000Z,2015-07-03T11:59:47.2500000Z,253.52,254.0,252.4,252.95,909.48062045,601
2015-07-03T12:00:00.0000000Z,2015-07-03T16:00:00.0000000Z,2015-07-03T12:00:18.1970000Z,2015-07-03T15:59:57.5200000Z,253.07,256.43,253.07,253.81,2064.03230921,1014
2015-07-03T16:00:00.0000000Z,2015-07-03T20:00:00.0000000Z,2015-07-03T16:00:03.6870000Z,2015-07-03T19:59:06.7200000Z,253.81,256.07,253.81,255.37,1366.84744184,621
2015-07-03T20:00:00.0000000Z,2015-07-04T00:00:00.0000000Z,2015-07-03T20:00:08.0400000Z,2015-07-03T23:57:05.3030000Z,255.45,256.44,255.11,255.92,1142.63339948,495
2015-07-04T00:00:00.0000000Z,2015-07-04T04:00:00.0000000Z,2015-07-04T00:00:11.5070000Z,2015-07-04T03:56:04.2800000Z,256.06,256.79,254.5,254.51,1071.50651396,507
2015-07-04T04:00:00.0000000Z,2015-07-04T08:00:00.0000000Z,2015-07-04T04:00:00.0200000Z,2015-07-04T07:59:38.3870000Z,254.55,255.79,254.05,254.96,554.84881827,316
2015-07-04T08:00:00.0000000Z,2015-07-04T12:00:00.0000000Z,2015-07-04T08:07:03.3100000Z,2015-07-04T11:56:02.4670000Z,254.92,255.89,254.66,255.77,1202.19929126,384
2015-07-04T12:00:00.0000000Z,2015-07-04T16:00:00.0000000Z,2015-07-04T12:00:51.8230000Z,2015-07-04T15:59:59.8730000Z,255.64,258.88,255.63,258.74,1644.98400613,675
2015-07-04T16:00:00.0000000Z,2015-07-04T20:00:00.0000000Z,2015-07-04T16:00:15.3170000Z,2015-07-04T19:59:43.2330000Z,258.77,258.99,256.56,257.16,1095.2160041,368
2015-07-04T20:00:00.0000000Z,2015-07-05T00:00:00.0000000Z,2015-07-04T20:02:12.4770000Z,2015-07-04T23:57:06.6200000Z,257.16,261.28,257.07,260.2,2341.10209491,1124
2015-07-05T00:00:00.0000000Z,2015-07-05T04:00:00.0000000Z,2015-07-05T00:02:38.8370000Z,2015-07-05T03:54:30.3900000Z,260.16,262.44,259.86,260.93,2000.50180535,1005
2015-07-05T04:00:00.0000000Z,2015-07-05T08:00:00.0000000Z,2015-07-05T04:02:04.3700000Z,2015-07-05T07:59:44.5670000Z,260.93,262.29,259.75,260.41,2110.38549213,854
2015-07-05T08:00:00.0000000Z,2015-07-05T12:00:00.0000000Z,2015-07-05T08:00:04.9130000Z,2015-07-05T11:59:34.9100000Z,260.41,260.45,258.75,260.12,1513.86693647,618
2015-07-05T12:00:00.0000000Z,2015-07-05T16:00:00.0000000Z,2015-07-05T12:00:04.4330000Z,2015-07-05T15:59:33.5930000Z,260.12,261.92,260.1,261.79,1820.43190301,795
2015-07-05T16:00:00.0000000Z,2015-07-05T20:00:00.0000000Z,2015-07-05T16:00:00.0970000Z,2015-07-05T19:59:43.7670000Z,261.92,274.74,261.9,269.95,9782.78135175,3530
2015-07-05T20:00:00.0000000Z,2015-07-06T00:00:00.0000000Z,2015-07-05T20:00:02.2170000Z,2015-07-05T23:59:01.2300000Z,269.94,271.95,268.04,271.5,4134.64616113,1362
2015-07-06T00:00:00.0000000Z,2015-07-06T04:00:00.0000000Z,2015-07-06T00:00:01.3270000Z,2015-07-06T03:59:41.5570000Z,271.39,271.69,267.54,267.59,955.43107886,895
2015-07-06T04:00:00.0000000Z,2015-07-06T08:00:00.0000000Z,2015-07-06T04:00:43.4900000Z,2015-07-06T07:59:13.3470000Z,267.97,271.95,267.13,271.75,1397.41099589,840
